Category,Functional_Group,Subclassification,Code,Additive,Reference(s)_of_Community_legal_act,Reference_in_OJ,Date_of_authorisation,Expiry_date_of_authorisation(s),Date_of_first_entry_in_the_Register
2,a,Other colourants,"E 150b, E 150c and E 150d","Caramel colours as colouring agents authorised for colouring foodstuffs by Community rules [Dogs; Cats; All species or categories of animals with the exception of dogs and cats]","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01) / Azorubine or carmoisine is now 2a122. See Commission Implementing Regulation (EU) No 868/2012 of 24 September 2012 / Quinoline Yellow is now 2a104 see Commission Implementing Regulation (EU) 2015/244 of 16 February 2015","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,a,Other colourants,E 160b,"Bixin as colouring agents authorised for colouring foodstuffs by Community rules [Dogs; Cats]","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01) / Azorubine or carmoisine is now 2a122. See Commission Implementing Regulation (EU) No 868/2012 of 24 September 2012 / Quinoline Yellow is now 2a104 see Commission Implementing Regulation (EU) 2015/244 of 16 February 2015","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,a,"Colourants. (i) substances that add or restore colour in feedingstuf",2a160b,Norbixin (annatto F) [Dogs; Cats],"Commission Implementing Regulation (EU) 2020/376 of 5 March 2020","OJ L69, 06.03.2020, p. 3",26.03.2020,26.03.2030,06.03/20
2,a,Other colourants,E 171,"Titanium dioxide (anatase & rutile structure) as colouring agents authorised for colouring foodstuffs by Community rules [Dogs; Cats; All species or categories of animals with the exception of dogs and cats]","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01) / Azorubine or carmoisine is now 2a122. See Commission Implementing Regulation (EU) No 868/2012 of 24 September 2012 / Quinoline Yellow is now 2a104 see Commission Implementing Regulation (EU) 2015/244 of 16 February 2015","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,a,Other colourants,E 172,"Iron Oxide Red, Black & Yellow as colouring agents authorised for colouring foodstuffs by Community rules [Dogs; Cats; All species or categories of animals with the exception of dogs, cats and horses]","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01) / Azorubine or carmoisine is now 2a122. See Commission Implementing Regulation (EU) No 868/2012 of 24 September 2012 / Quinoline Yellow is now 2a104 see Commission Implementing Regulation (EU) 2015/244 of 16 February 2015","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,a,"Colourants, substances that add or restore colour in feedingstuffs",2a104,"Quinoline Yellow [Non food-producing animals]","Commission Implementing Regulation (EU) 2015/244 of 16 February 2015","OJ L 41, 17.02.2015, p. 8",09.03.2015,09.03.2025,19.02.15
2,a,"Colourants, substances that add or restore colour in feedingstuffs",2a122,"Azorubine or carmoisine (Disodium 4- hydroxy-3- (4-sulfonato-1-naphthylazo) naphthalene-1-sulfonate) [Cats and dogs]","Commission Implementing Regulation (EU) No 868/2012 of 24 September 2012","OJ L 257, 25.09.2012, p. 3",25.11.2012,25.11.2022,01.10.12
2,a,"Colourants, substances that add or restore colour in feedingstuffs",2a131,"Patent blue V [Non-food producing animals]","Commission Implementing Regulation (EU) No 643/2013 of 4 July 2013","OJ L 186 5.07.2013, p. 7",25.07.2013,25.07.2023,08.08.13
2,a (ii),"Substances which, when fed to animals, add colours to food of animal origin",2a(ii) 165,"Astaxanthin dimethyldisuccinate [Salmon; Trout]","Reg. (EC) No 393/2008 of 30 April 2008)","OJ L 117, 01.05.2008, p. 20",21.05.2008,"Following the provisions of Art. 14 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",05.05.08
2,a (ii),"Substances which, when fed to animals, add colours to food of animal origin",2a(ii)167,"Red carotenoid rich Paracoccus carotinifaciens [Salmon; Trout]","Reg. (EC) No 721/2008 of 25 July 2008 / Amended by Reg. (EU) No 334/2010 of 22 April 2010","OJ L 193, 26.07.2008, p. 23 / Amended by OJ L 1021, 23.04.2010, p. 21",15.08.2008,"Following the provisions of Art. 14 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",05.08.08
2,a (ii),"Substances which, when fed to animals, add colours to food of animal origin",2a161g,"Canthaxanthin [Chickens for fattening and minor poultry species for fattening; Laying poultry and poultry reared for laying]","Commission Implementing Regulation (EU) 2015/1486 of 2 September 2015","OJ L 229, 03.09.2015, p. 5",23.09.2015,23.09.2025,03.09.15
2,a (ii),"Substances which, when fed to animals, add colours to food of animal origin",2a161j,"Astaxanthin [Fish, Crustacean]","Commission Implementing Regulation (EU) 2015/1415 of 20 August 2015","OJ L 220, 21.08.2015, p.7",10.09.2015,10.09.2025,21.08.15
2,a (iii),"Colourants (iii) substances which favourably affect the colour of ornamental fish or birds",2a161j,Astaxanthin [Ornamental Fish],"Commission Implementing Regulation (EU) 2015/1415 of 20 August 2015","OJ L 220, 21.08.2015, p.7",10.09.2015,10.09.2025,21.08.15
2,a (iii),Other colourants,E 102,"Tartrazine [Grain-eating ornamental birds; Small rodents; Ornamental fish]","Reg. (EC) No 358/2005","OJ L 57, 03.03.2005, p. 3",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted. Transitional measures in article 2 of Commission Implementing Regulation (EU) 2020/157 of 5 February 2020",07.11.05
2,a (i),"(i) substances that add or restore colour in feedingstuffs",2a102,"Tartrazine [Cats; Dogs;Grain-eating ornamental birds; Small rodents]","Commission Implementing Regulation (EU) 2020/157 of 5 February 2020","OJ L 34, 06.02.2020, p. 15",26.02.2020,26.02.2030,06.02.20
2,a (iii),"(iii) substances which favourably affect the colour of ornamental fish or birds",2a102,Tartrazine [Ornamental fish],"Commission Implementing Regulation (EU) 2020/157 of 5 February 2020","OJ L 34, 06.02.2020, p. 15",26.02.2020,26.02.2030,06.02.20
2,a (iii),Other colourants,E 110,"Sunset yellow FCF [Grain-eating ornamental birds; Small rodents; Ornamental fish]",Reg. (EC) No 358/2005,"OJ L 57, 03.03.2005, p. 3",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,a (iii),Other colourants,E 124,Ponceau 4 R [Ornamental fish],"Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,a (iii),Other colourants,E 132,Indigotine [Ornamental fish],"Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,a (iii),Other colourants,E 160a,Beta-carotene [Canaries],Reg. (EC) No 880/2004,"OJ L 162, 30.04.2004, p. 68",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,a (iii),Other colourants,E 172,"Iron oxide, red [Ornemental fish]","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,b,"Natural or corresponding synthetic chemically defined flavourings",,"3-Methylcyclopentan-1,2-dione / Flavis No. 07.056","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,b,"Natural or corresponding synthetic chemically defined flavourings",,"CAS No. 100-06-1 / 4- Methoxyacetophenone / Flavis No. 07.038","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,b,"Natural or corresponding synthetic chemically defined flavourings",,"CAS No. 1003-04-9 / 4,5- Dihydrothiophen-3(2H)-one / Flavis No. 15.012","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",29.04.06
2,b,Flavouring compounds,2b09505,"Hex-3-enyl isovalerate / CAS No. 10032-11-8 / Flavis No. 09.505","Commission Implementing Regulation (EU) 2018/242 of 15 February 2018","OJ L 53, 23.02.2018, p. 36",15.03.2018,15.03.2028,23.02.18
2,b,Flavouring compounds,2b12005,"CAS No. 100-53-8 / Phenylmethanethiol / Flavis No. 12.005 [Cats and dogs]","Commission Implementing Regulation (EU) 2019/1977 of 26 November 2019)","OJ L 308, 29.11.2019, p. 45",19.12.2019,19.12.2029,03.12.19
2,b,"Natural or corresponding synthetic chemically defined flavourings",,"CAS No. 100-86-7 / 2-Methyl-1- phenylpropan-2-ol / Flavis No. 02.035","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,b,"Natural or corresponding synthetic chemically defined flavourings",,"CAS No. 101-39-3 / alpha- Methylcinnamaldehyde / Flavis No. 05.050","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,b,"Natural or corresponding synthetic chemically defined flavourings",,"CAS No. 101-41-7 / Methyl phenylacetate / Flavis No. 09.783","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,b,"Natural or corresponding synthetic chemically defined flavourings",,"CAS No. 101-84-8 / Diphenyl ether / Flavis No. 04.035","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,b,"Natural or corresponding synthetic chemically defined flavourings",,"CAS No. 101-86-0 / alpha- Hexylcinnamaldehyde / Flavis No. 05.041","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,b,"Natural or corresponding synthetic chemically defined flavourings",,"CAS No. 101-97-3 / Ethyl phenylacetate / Flavis No. 09.784","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,b,"Natural or corresponding synthetic chemically defined flavourings",,"CAS No. 102-13-6 / Isobutyl phenylacetate / Flavis No. 09.788","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",29.04.06
2,b,"Natural or corresponding synthetic chemically defined flavourings",,"CAS No. 102-19-2 / 3-Methylbutyl phenylacetate / Flavis No. 09.789","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,b,"Natural or corresponding synthetic chemically defined flavourings",,"CAS No. 102-20-5 / Phenethyl phenylacetate / Flavis No. 09.707","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,b,"Natural or corresponding synthetic chemically defined flavourings",,"CAS No. 103-26-4 / Methyl cinnamate / Flavis No. 09.740","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,b,"Natural or corresponding synthetic chemically defined flavourings",,"CAS No. 103-36-6 / Ethyl cinnamate / Flavis No. 09.730","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,b,"Natural or corresponding synthetic chemically defined flavourings",,"CAS No. 103-41-3 / Benzyl cinnamate / Flavis No. 09.738","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",29.04.06
2,b,"Natural or corresponding synthetic chemically defined flavourings",,"CAS No. 103-45-7 / Phenethyl acetate / Flavis No. 09.031","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,b,"Natural or corresponding synthetic chemically defined flavourings",,"CAS No. 103-52-6 / Phenethyl butyrate / Flavis No. 09.168","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,b,"Natural or corresponding synthetic chemically defined flavourings",,"CAS No. 103-54-8 / Cinnamyl acetate / Flavis No. 09.018","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,b,"Natural or corresponding synthetic chemically defined flavourings",,"CAS No. 103-58-2 / 3-Phenylpropyl isobutyrate / Flavis No. 09.428","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
2,b,"Natural or corresponding synthetic chemically defined flavourings",,"CAS No. 103-59-3 / Cinnamyl isobutyrate / Flavis No. 09.470","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",29.04.06
2,b,"Natural or corresponding synthetic chemically defined flavourings",,"CAS No. 103-61-7 / Cinnamyl butyrate / Flavis No. 09.053","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01)","OJ C 50, 25.02.2004, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
